0.000000000000000000e+00,-2.000000000000000000e+01,-1.900000000000000000e+01,-1.800000000000000000e+01,-1.700000000000000000e+01,-1.600000000000000000e+01,-1.500000000000000000e+01,-1.400000000000000000e+01,-1.300000000000000000e+01,-1.200000000000000000e+01,-1.100000000000000000e+01,-1.000000000000000000e+01,-9.000000000000000000e+00,-8.000000000000000000e+00,-7.000000000000000000e+00,-6.000000000000000000e+00,-5.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01
-2.000000000000000000e+01,3.531147280472092379e-04,4.100811580500299518e-04,4.718471073984051756e-04,5.375255160749278695e-04,6.057859780624557473e-04,6.748064422860324679e-04,7.422503715580248702e-04,8.052808132284514997e-04,8.606224358681539757e-04,9.046802960618617042e-04,9.337195262076107517e-04,9.441032127214506534e-04,9.325769002926318505e-04,8.965784588067584075e-04,8.345431142962300144e-04,7.461672625903193346e-04,6.325931858312515161e-04,4.964813195959322982e-04,3.419475303605245381e-04,1.743588603565234105e-04,-4.298603417699013258e-19,-1.743588603565234105e-04,-3.419475303605245381e-04,-4.964813195959322982e-04,-6.325931858312515161e-04,-7.461672625903193346e-04,-8.345431142962300144e-04,-8.965784588067584075e-04,-9.325769002926318505e-04,-9.441032127214506534e-04,-9.337195262076107517e-04,-9.046802960618617042e-04,-8.606224358681539757e-04,-8.052808132284514997e-04,-7.422503715580248702e-04,-6.748064422860324679e-04,-6.057859780624557473e-04,-5.375255160749278695e-04,-4.718471073984051756e-04,-4.100811580500299518e-04,-3.531147280472092379e-04
-1.900000000000000000e+01,4.316643768947683304e-04,5.033766111636017553e-04,5.816065052529962622e-04,6.653282752907490423e-04,7.529399356301557040e-04,8.421892548395758975e-04,9.301308580352447841e-04,1.013130663363831854e-03,1.086933927121208144e-03,1.146810638788262364e-03,1.187786157100779571e-03,1.204955554457551661e-03,1.193867620144509895e-03,1.150950295331755772e-03,1.073935861259687954e-03,9.622344999126475904e-04,8.172018976832374614e-04,6.422524855105623664e-04,4.427851348637309786e-04,2.259109871629635794e-04,-5.292137614442121635e-19,-2.259109871629635794e-04,-4.427851348637309786e-04,-6.422524855105623664e-04,-8.172018976832374614e-04,-9.622344999126475904e-04,-1.073935861259687954e-03,-1.150950295331755772e-03,-1.193867620144509895e-03,-1.204955554457551661e-03,-1.187786157100779571e-03,-1.146810638788262364e-03,-1.086933927121208144e-03,-1.013130663363831854e-03,-9.301308580352447841e-04,-8.421892548395758975e-04,-7.529399356301557040e-04,-6.653282752907490423e-04,-5.816065052529962622e-04,-5.033766111636017553e-04,-4.316643768947683304e-04
-1.800000000000000000e+01,5.242745637760058350e-04,6.139179777670515257e-04,7.123062378430551535e-04,8.182784894692599108e-04,9.299322969885017841e-04,1.044513397816973542e-03,1.158342732412119807e-03,1.266803336553207334e-03,1.364410701121688847e-03,1.444987641111600447e-03,1.501957377816052911e-03,1.528755811973724066e-03,1.519346315574628039e-03,1.468799745493935263e-03,1.373882300527700696e-03,1.233578933208672379e-03,1.049474966815751916e-03,8.259266331617562537e-04,5.699729867010903776e-04,2.909742965215647852e-04,-6.458813644355750550e-19,-2.909742965215647852e-04,-5.699729867010903776e-04,-8.259266331617562537e-04,-1.049474966815751916e-03,-1.233578933208672379e-03,-1.373882300527700696e-03,-1.468799745493935263e-03,-1.519346315574628039e-03,-1.528755811973724066e-03,-1.501957377816052911e-03,-1.444987641111600447e-03,-1.364410701121688847e-03,-1.266803336553207334e-03,-1.158342732412119807e-03,-1.044513397816973542e-03,-9.299322969885017841e-04,-8.182784894692599108e-04,-7.123062378430551535e-04,-6.139179777670515257e-04,-5.242745637760058350e-04
-1.700000000000000000e+01,6.323829600881503837e-04,7.436021900308373116e-04,8.664125182615694002e-04,9.995332676053449335e-04,1.140739009475202296e-03,1.286699440411429854e-03,1.432862736022752752e-03,1.573413509950678107e-03,1.701339156823557458e-03,1.808636178378473418e-03,1.886679093416432623e-03,1.926757456531687750e-03,1.920761668522158200e-03,1.861968296115653785e-03,1.745845779129383182e-03,1.570778890266273133e-03,1.338602502979367725e-03,1.054847128171691826e-03,7.286306475325862210e-04,3.721775879045795764e-04,-7.803787533434119537e-19,-3.721775879045795764e-04,-7.286306475325862210e-04,-1.054847128171691826e-03,-1.338602502979367725e-03,-1.570778890266273133e-03,-1.745845779129383182e-03,-1.861968296115653785e-03,-1.920761668522158200e-03,-1.926757456531687750e-03,-1.886679093416432623e-03,-1.808636178378473418e-03,-1.701339156823557458e-03,-1.573413509950678107e-03,-1.432862736022752752e-03,-1.286699440411429854e-03,-1.140739009475202296e-03,-9.995332676053449335e-04,-8.664125182615694002e-04,-7.436021900308373116e-04,-6.323829600881503837e-04
-1.600000000000000000e+01,7.572324725780697112e-04,8.941161735608098510e-04,1.046173834112064643e-03,1.212035197567402738e-03,1.389138985830730465e-03,1.573505354535751667e-03,1.759557509261540191e-03,1.940034882734828795e-03,2.106045638967186853e-03,2.247305218628904266e-03,2.352596911616585372e-03,2.410467631875964217e-03,2.410137031823016574e-03,2.342554380213894821e-03,2.201493210167606521e-03,1.984540126940308874e-03,1.693823323777823679e-03,1.336346040249291722e-03,9.238396263312702436e-04,4.721196207908978648e-04,-9.318556444400078358e-19,-4.721196207908978648e-04,-9.238396263312702436e-04,-1.336346040249291722e-03,-1.693823323777823679e-03,-1.984540126940308874e-03,-2.201493210167606521e-03,-2.342554380213894821e-03,-2.410137031823016574e-03,-2.410467631875964217e-03,-2.352596911616585372e-03,-2.247305218628904266e-03,-2.106045638967186853e-03,-1.940034882734828795e-03,-1.759557509261540191e-03,-1.573505354535751667e-03,-1.389138985830730465e-03,-1.212035197567402738e-03,-1.046173834112064643e-03,-8.941161735608098510e-04,-7.572324725780697112e-04
-1.500000000000000000e+01,8.997419230480435074e-04,1.066773056130129217e-03,1.253416077380368424e-03,1.458259365799620356e-03,1.678405711504801908e-03,1.909155234801251195e-03,2.143741746856696502e-03,2.373179678897180227e-03,2.586288446257023910e-03,2.769962489826962356e-03,2.909742965215639070e-03,2.990716681976652268e-03,2.998718166352816114e-03,2.921746254942994905e-03,2.751439736130260102e-03,2.484406255620993757e-03,2.123185393777275200e-03,1.676663171640549108e-03,1.159837272261496485e-03,5.929372681361008658e-04,-1.097304735178473517e-18,-5.929372681361008658e-04,-1.159837272261496485e-03,-1.676663171640549108e-03,-2.123185393777275200e-03,-2.484406255620993757e-03,-2.751439736130260102e-03,-2.921746254942994905e-03,-2.998718166352816114e-03,-2.990716681976652268e-03,-2.909742965215639070e-03,-2.769962489826962356e-03,-2.586288446257023910e-03,-2.373179678897180227e-03,-2.143741746856696502e-03,-1.909155234801251195e-03,-1.678405711504801908e-03,-1.458259365799620356e-03,-1.253416077380368424e-03,-1.066773056130129217e-03,-8.997419230480435074e-04
-1.400000000000000000e+01,1.060357673654321181e-03,1.262320450190689350e-03,1.489297798815583012e-03,1.739904750884771261e-03,2.010922867727474566e-03,2.296866157346460352e-03,2.589602015920122301e-03,2.878103376614246211e-03,3.148424900447253580e-03,3.384002104389859707e-03,3.566359300560641762e-03,3.676272034463033949e-03,3.695358505325084444e-03,3.607977693442500963e-03,3.403208710735000381e-03,3.076608719669536845e-03,2.631432579226092392e-03,2.079069355485645924e-03,1.438598321305608121e-03,7.355393249712412207e-04,-1.270504872017321374e-18,-7.355393249712412207e-04,-1.438598321305608121e-03,-2.079069355485645924e-03,-2.631432579226092392e-03,-3.076608719669536845e-03,-3.403208710735000381e-03,-3.607977693442500963e-03,-3.695358505325084444e-03,-3.676272034463033949e-03,-3.566359300560641762e-03,-3.384002104389859707e-03,-3.148424900447253580e-03,-2.878103376614246211e-03,-2.589602015920122301e-03,-2.296866157346460352e-03,-2.010922867727474566e-03,-1.739904750884771261e-03,-1.489297798815583012e-03,-1.262320450190689350e-03,-1.060357673654321181e-03
-1.300000000000000000e+01,1.238893558813002407e-03,1.480729431070215403e-03,1.754035389073670993e-03,2.057540743781656120e-03,2.387735240289020223e-03,2.738284244881361833e-03,3.099495944046111538e-03,3.457941121357644820e-03,3.796353520471336309e-03,4.093953466950361192e-03,4.327325850509817010e-03,4.471931260117786855e-03,4.504226417069494455e-03,4.404221730262393789e-03,4.158138710971294449e-03,3.760704710928818115e-03,3.216607865757943868e-03,2.540780289105625585e-03,1.757462195257744001e-03,8.983113012903656477e-04,-1.440670063234826480e-18,-8.983113012903656477e-04,-1.757462195257744001e-03,-2.540780289105625585e-03,-3.216607865757943868e-03,-3.760704710928818115e-03,-4.158138710971294449e-03,-4.404221730262393789e-03,-4.504226417069494455e-03,-4.471931260117786855e-03,-4.327325850509817010e-03,-4.093953466950361192e-03,-3.796353520471336309e-03,-3.457941121357644820e-03,-3.099495944046111538e-03,-2.738284244881361833e-03,-2.387735240289020223e-03,-2.057540743781656120e-03,-1.754035389073670993e-03,-1.480729431070215403e-03,-1.238893558813002407e-03
-1.200000000000000000e+01,1.434370726446923365e-03,1.720978717941913346e-03,2.046616051682533920e-03,2.410230472166705658e-03,2.808060851956249715e-03,3.232860557821280213e-03,3.673162383855130622e-03,4.112716313843948861e-03,4.530275451832817095e-03,4.899935480914067477e-03,5.192228136245403969e-03,5.376103882078293351e-03,5.421791496653670904e-03,5.304290929361658510e-03,5.006980859647682316e-03,4.524601467629048822e-03,3.864846735177090119e-03,3.048085406284489849e-03,2.105304754196798012e-03,1.074997023010122081e-03,-1.590817878356111442e-18,-1.074997023010122081e-03,-2.105304754196798012e-03,-3.048085406284489849e-03,-3.864846735177090119e-03,-4.524601467629048822e-03,-5.006980859647682316e-03,-5.304290929361658510e-03,-5.421791496653670904e-03,-5.376103882078293351e-03,-5.192228136245403969e-03,-4.899935480914067477e-03,-4.530275451832817095e-03,-4.112716313843948861e-03,-3.673162383855130622e-03,-3.232860557821280213e-03,-2.808060851956249715e-03,-2.410230472166705658e-03,-2.046616051682533920e-03,-1.720978717941913346e-03,-1.434370726446923365e-03
